alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	100	100000	0.2	7	1	0.4		200.0372	0:03:20	331.51	402.83	325.34	326.02	0.00	0.00	97.18	194.92
pa	100	100000	0.2	7	1	0.4		200.0335	0:03:20	331.49	402.83	325.31	325.98	0.00	0.00	97.37	195.29
pa	100	100000	0.2	7	1	0.8		200.0484	0:03:20	384.58	468.19	378.59	379.28	0.00	0.00	97.16	194.84
pa	100	100000	0.2	7	1	0.8		200.0441	0:03:20	385.51	469.32	379.68	380.35	0.00	0.00	97.37	195.25
pa	100	100000	0.2	7	1	0.8		200.0449	0:03:20	385.21	468.45	379.21	379.90	0.00	0.00	97.25	195.00
pa	100	100000	0.2	7	1	1.0		200.0403	0:03:20	361.67	445.49	355.72	356.43	0.00	0.00	97.25	195.07
pa	100	100000	0.2	7	1	1.0		200.0416	0:03:20	361.62	445.24	355.60	356.27	0.00	0.00	97.24	195.00
pa	100	100000	0.2	7	1	1.0		200.0404	0:03:20	359.94	442.99	353.88	354.57	0.00	0.00	97.35	195.21
pa	100	100000	0.2	9	1	0.01		200.1856	0:03:20	2243.14	2266.55	2237.00	2237.67	0.00	0.00	97.40	195.48
pa	100	100000	0.2	9	1	0.01		200.1745	0:03:20	2242.86	2259.79	2237.00	2237.67	0.00	0.00	97.46	195.54
pa	100	100000	0.2	9	1	0.01		200.1569	0:03:20	2243.06	2259.79	2237.00	2237.67	0.00	0.00	96.92	194.49
pa	100	100000	0.2	9	1	0.4	12.146	73.7883	0:01:13	107.10	120.97	101.14	101.84	0.00	0.00	60.38	45.05
pa	100	100000	0.2	9	1	0.4	12.146	73.2926	0:01:13	107.20	120.97	101.12	101.81	0.00	0.00	61.20	45.34
pa	100	100000	0.2	9	1	0.4	12.146	73.3385	0:01:13	107.07	120.97	101.13	101.80	0.00	0.00	60.69	45.00
pa	100	100000	0.2	9	1	0.8	3.397	36.7377	0:00:36	90.06	103.73	83.89	84.60	0.00	0.00	41.29	15.65
pa	100	100000	0.2	9	1	0.8	3.397	37.9767	0:00:37	90.04	103.73	83.89	84.58	0.00	0.00	39.60	15.53
pa	100	100000	0.2	9	1	0.8	3.397	37.9318	0:00:37	89.75	103.73	83.89	84.55	0.00	0.00	39.65	15.51
pa	100	100000	0.2	9	1	1.0	3.028	45.4177	0:00:45	90.37	104.35	84.51	85.18	0.00	0.00	33.14	15.54
pa	100	100000	0.2	9	1	1.0	3.028	45.5576	0:00:45	90.50	104.35	84.50	85.17	0.00	0.00	32.88	15.47
pa	100	100000	0.2	9	1	1.0	3.028	45.3874	0:00:45	90.59	104.35	84.51	85.22	0.00	0.00	33.10	15.51
pa	100	100000	0.2	11	1	0.01		200.2391	0:03:20	3210.77	3222.23	3204.87	3205.59	0.00	0.00	96.94	194.61
pa	100	100000	0.2	11	1	0.01		200.2468	0:03:20	3204.71	3222.23	3198.70	3199.38	0.00	0.00	97.08	194.87
pa	100	100000	0.2	11	1	0.01		200.2811	0:03:20	3211.01	3222.23	3204.95	3205.63	0.00	0.00	97.23	195.19
pa	100	100000	0.2	11	1	0.4		200.1445	0:03:20	1572.60	1588.81	1566.44	1567.13	0.00	0.00	97.15	194.95
pa	100	100000	0.2	11	1	0.4		200.1391	0:03:20	1572.61	1588.81	1566.47	1567.17	0.00	0.00	96.79	194.18
pa	100	100000	0.2	11	1	0.4		200.1466	0:03:20	1572.54	1588.81	1566.46	1567.17	0.00	0.00	96.75	194.16
pa	100	100000	0.2	11	1	0.8	16.701	81.2061	0:01:21	95.72	107.29	89.81	90.51	0.00	0.00	92.12	75.29
pa	100	100000	0.2	11	1	0.8	16.701	80.0356	0:01:20	96.04	107.77	90.02	90.71	0.00	0.00	92.86	74.82
pa	100	100000	0.2	11	1	0.8	16.701	77.0119	0:01:17	96.14	107.77	90.05	90.75	0.00	0.00	96.67	74.93
pa	100	100000	0.2	11	1	1.0	7.577	34.3511	0:00:34	86.02	97.30	79.98	80.70	0.00	0.00	44.17	15.65
pa	100	100000	0.2	11	1	1.0	7.577	33.1740	0:00:33	85.77	97.30	79.98	80.67	0.00	0.00	45.34	15.52
pa	100	100000	0.2	11	1	1.0	7.577	33.8860	0:00:33	86.00	97.30	80.01	80.71	0.00	0.00	44.47	15.55
pa	100	100000	0.2	14	1	0.01		200.3216	0:03:20	4718.00	4729.81	4711.90	4712.59	0.00	0.00	97.11	195.01
pa	100	100000	0.2	14	1	0.01		200.3605	0:03:20	4718.24	4729.81	4711.96	4712.67	0.00	0.00	97.00	194.83
pa	100	100000	0.2	14	1	0.01		200.3300	0:03:20	4718.07	4729.81	4711.96	4712.66	0.00	0.00	97.31	195.42
pa	100	100000	0.2	14	1	0.4		200.2940	0:03:20	4101.59	4116.09	4095.55	4096.25	0.00	0.00	97.31	195.38
pa	100	100000	0.2	14	1	0.4		200.3086	0:03:20	4101.60	4116.09	4095.57	4096.27	0.00	0.00	97.11	195.00
pa	100	100000	0.2	14	1	0.4		200.3006	0:03:20	4101.68	4116.09	4095.56	4096.26	0.00	0.00	97.23	195.24
pa	100	100000	0.2	14	1	0.8		200.2207	0:03:20	2865.43	2876.53	2859.14	2859.84	0.00	0.00	97.31	195.32
pa	100	100000	0.2	14	1	0.8		200.2000	0:03:20	2865.37	2876.53	2859.15	2859.85	0.00	0.00	97.27	195.22
pa	100	100000	0.2	14	1	0.8		200.2001	0:03:20	2865.10	2876.53	2859.14	2859.80	0.00	0.00	97.35	195.34
pa	100	100000	0.2	14	1	1.0		200.1828	0:03:20	2130.34	2141.09	2124.08	2124.79	0.00	0.00	97.22	195.11
pa	100	100000	0.2	14	1	1.0		200.1802	0:03:20	2130.58	2141.09	2124.09	2124.80	0.00	0.00	97.07	194.82
pa	100	100000	0.2	14	1	1.0		200.1791	0:03:20	2130.30	2141.09	2124.07	2124.79	0.00	0.00	97.33	195.33
pa	33	300000	0.01	6	0	0.01	1.023	45.5922	0:00:45	241.57	265.32	235.57	236.41	0.00	0.00	32.95	15.50
pa	33	300000	0.01	6	0	0.4	1.023	113.8883	0:01:53	238.82	265.97	237.83	238.06	2.87	0.00	88.93	101.76
pa	33	300000	0.01	6	0	0.8		150.0314	0:02:30	205.77	234.94	205.23	205.33	12.45	0.00	87.17	131.28
pa	33	300000	0.01	6	0	1.0		150.0287	0:02:30	198.54	225.90	196.80	196.90	7.32	0.00	88.97	133.93
pa	33	300000	0.01	8	0	0.01	1.026	4.3380	0:00:04	83.17	93.98	78.25	79.43	22.76	0.00	82.74	4.07
pa	33	300000	0.01	8	0	0.4	1.023	13.3704	0:00:13	84.11	96.55	78.28	79.55	0.00	0.00	94.17	13.08
pa	33	300000	0.01	8	0	0.8	1.023	9.3014	0:00:09	74.78	85.81	68.40	69.42	0.00	0.00	89.45	8.80
pa	33	300000	0.01	8	0	1.0	1.023	33.8854	0:00:33	69.29	84.79	63.41	64.21	0.00	0.00	44.49	15.56
pa	33	300000	0.01	10	0	0.01	1.030	2.5657	0:00:02	72.43	83.36	66.28	67.33	0.50	0.00	60.16	2.03
pa	33	300000	0.01	10	0	0.4	1.024	8.6149	0:00:08	73.39	84.39	69.24	70.46	22.52	0.00	92.32	8.44
pa	33	300000	0.01	10	0	0.8	1.024	7.3006	0:00:07	64.30	75.50	58.48	60.32	12.80	0.00	86.15	6.78
pa	33	300000	0.01	10	0	1.0	1.024	2.5267	0:00:02	62.20	75.45	58.16	59.24	0.00	0.00	61.33	2.04
pa	33	300000	0.01	12	0	0.01	1.039	1.8371	0:00:01	72.88	83.92	67.34	68.90	0.00	0.00	56.56	1.53
pa	33	300000	0.01	12	0	0.4	1.025	5.5324	0:00:05	74.68	85.54	68.50	69.51	0.00	0.00	83.87	5.15
pa	33	300000	0.01	12	0	0.8	1.025	3.5590	0:00:03	60.72	74.14	54.77	55.76	0.00	0.00	72.17	3.05
pa	33	300000	0.01	12	0	1.0	1.025	1.7980	0:00:01	60.51	74.91	54.16	55.00	0.00	0.00	56.72	1.51
pa	33	300000	0.01	15	0	0.01	1.133	2.6155	0:00:02	73.26	87.60	69.69	70.90	22.30	0.00	59.64	2.02
pa	33	300000	0.01	15	0	0.4	1.026	4.1546	0:00:04	72.12	83.15	66.21	67.92	0.00	0.00	77.04	3.68
pa	33	300000	0.01	15	0	0.8	1.026	3.9409	0:00:03	60.76	73.59	55.06	56.67	0.00	0.00	79.77	3.63
pa	33	300000	0.01	15	0	1.0	1.026	1.5627	0:00:01	60.57	72.11	56.36	57.46	0.00	0.00	66.53	1.52
pa	33	300000	0.01	20	0	0.01	10.726	51.0324	0:00:51	245.17	262.82	239.88	241.38	0.00	0.00	87.90	45.35
pa	33	300000	0.01	20	0	0.4	1.028	2.8408	0:00:02	65.21	76.36	59.30	60.30	0.00	0.00	72.86	2.55
pa	33	300000	0.01	20	0	0.8	1.028	2.2116	0:00:02	57.98	71.44	52.00	52.97	0.00	0.00	69.73	2.02
pa	33	300000	0.01	20	0	1.0	1.028	1.2860	0:00:01	57.36	70.31	51.45	52.28	0.00	0.00	39.51	1.00
pa	33	300000	0.01	32	0	0.01		36.8025	0:00:36	41868.07	73803.49	42865.32	42865.33	0.24	0.00	61.70	23.18
pa	33	300000	0.01	32	0	0.4		35.5343	0:00:35	41082.48	49227.48	41680.60	41682.29	0.00	0.00	61.17	22.21
pa	33	300000	0.01	32	0	0.8		36.5172	0:00:36	38753.21	49227.48	39478.88	39480.08	0.00	0.00	56.53	21.13
pa	33	300000	0.01	32	0	1.0		38.5209	0:00:38	40799.64	49227.48	41445.18	41445.20	2.00	0.00	57.20	22.50
pa	33	300000	0.01	7	1	0.01		150.2135	0:02:30	2617.04	3040.06	2662.46	2663.64	0.00	0.00	89.48	134.90
pa	33	300000	0.01	7	1	0.4		150.1132	0:02:30	2292.48	2663.22	2286.30	2287.02	0.00	0.00	89.92	135.46
pa	33	300000	0.01	7	1	0.8		150.1722	0:02:30	2258.38	2630.80	2252.41	2253.13	0.00	0.00	90.17	135.87
pa	33	300000	0.01	7	1	1.0		150.1582	0:02:30	2236.60	2609.96	2230.62	2231.31	0.00	0.00	89.87	135.47
pa	33	300000	0.01	9	1	0.01	1.022	72.1400	0:01:12	247.16	270.76	241.29	242.87	2.22	0.00	59.56	43.30
pa	33	300000	0.01	9	1	0.4	1.022	116.2219	0:01:56	244.07	272.42	242.96	243.13	6.19	0.00	85.95	100.38
pa	33	300000	0.01	9	1	0.8	1.022	129.2953	0:02:09	221.91	246.45	215.98	217.19	8.64	0.00	78.75	102.22
pa	33	300000	0.01	9	1	1.0		150.0263	0:02:30	231.31	266.05	230.32	230.51	2.73	0.00	90.54	136.28
pa	33	300000	0.01	11	1	0.01	1.023	14.1554	0:00:14	127.06	149.59	120.98	122.19	0.00	0.00	92.88	13.64
pa	33	300000	0.01	11	1	0.4	1.023	37.4595	0:00:37	126.48	150.29	120.23	121.24	0.00	0.00	39.91	15.44
pa	33	300000	0.01	11	1	0.8	1.023	37.3879	0:00:37	135.81	150.45	129.60	130.44	0.00	0.00	40.45	15.58
pa	33	300000	0.01	11	1	1.0	1.023	33.0904	0:00:33	135.82	150.44	129.72	130.57	0.00	0.00	45.35	15.51
pa	33	300000	0.01	14	1	0.01	1.023	12.8128	0:00:12	120.20	134.92	115.58	115.78	0.66	0.00	87.37	11.70
pa	33	300000	0.01	14	1	0.4	1.023	27.8893	0:00:27	122.10	134.97	117.71	118.83	22.59	0.00	50.56	14.54
pa	33	300000	0.01	14	1	0.8	1.023	27.7975	0:00:27	119.45	135.22	113.52	115.15	9.96	0.00	54.65	15.66
pa	33	300000	0.01	14	1	1.0	1.023	20.9987	0:00:20	119.57	135.22	115.13	116.30	22.23	0.00	68.63	14.88
pa	33	300000	0.05	6	0	0.01		150.1735	0:02:30	2194.28	2237.31	2188.48	2189.18	0.00	0.00	89.61	135.07
pa	33	300000	0.05	6	0	0.4	1.150	95.6818	0:01:35	252.13	274.45	246.17	246.83	3.76	0.00	77.48	74.55
pa	33	300000	0.05	6	0	0.8		150.0350	0:02:30	259.45	286.67	258.36	258.58	9.39	0.00	87.55	131.85
pa	33	300000	0.05	6	0	1.0		150.0303	0:02:30	217.23	247.61	216.75	216.86	3.16	0.00	88.45	133.18
pa	33	300000	0.05	8	0	0.01		150.2279	0:02:30	2763.64	2812.70	2763.68	2763.79	1.39	0.00	89.08	134.31
pa	33	300000	0.05	8	0	0.4	1.192	11.2399	0:00:11	104.46	115.46	98.39	99.34	0.00	0.00	92.62	10.90
pa	33	300000	0.05	8	0	0.8	1.177	8.5069	0:00:08	90.00	104.80	84.07	84.77	0.00	0.00	90.52	8.19
pa	33	300000	0.05	8	0	1.0	1.174	16.5940	0:00:16	85.62	100.48	79.88	80.59	0.00	0.00	90.47	15.51
pa	33	300000	0.05	10	0	0.01		150.2943	0:02:30	3062.78	3117.64	3067.52	3067.60	2.43	0.00	88.78	133.90
pa	33	300000	0.05	10	0	0.4	1.268	5.8816	0:00:05	101.79	113.05	95.96	97.64	0.00	0.00	89.28	5.74
pa	33	300000	0.05	10	0	0.8	1.222	4.6182	0:00:04	84.91	98.41	78.91	80.26	0.00	0.00	77.27	4.06
pa	33	300000	0.05	10	0	1.0	1.215	3.5212	0:00:03	56.34	67.49	52.27	53.45	22.46	0.00	73.00	3.05
pa	33	300000	0.05	12	0	0.01		150.3440	0:02:30	3373.09	3436.91	3370.36	3371.16	22.54	0.00	89.48	134.97
pa	33	300000	0.05	12	0	0.4	1.447	5.0620	0:00:05	99.76	110.92	93.85	94.67	0.00	0.00	82.97	4.68
pa	33	300000	0.05	12	0	0.8	1.296	4.1060	0:00:04	85.69	100.37	79.62	80.33	0.00	0.00	75.49	3.58
pa	33	300000	0.05	12	0	1.0	1.277	3.4959	0:00:03	61.42	72.41	55.36	56.07	0.00	0.00	74.39	3.09
pa	33	300000	0.05	15	0	0.01		150.3016	0:02:30	3528.12	3565.84	3530.48	3530.59	2.25	0.00	88.51	133.54
pa	33	300000	0.05	15	0	0.4	4.481	21.2097	0:00:21	130.73	143.87	124.71	126.37	0.00	0.00	71.80	15.71
pa	33	300000	0.05	15	0	0.8	1.537	4.2841	0:00:04	90.10	104.71	84.04	85.35	0.00	0.00	84.66	4.11
pa	33	300000	0.05	15	0	1.0	1.455	4.1498	0:00:04	76.48	87.75	72.49	73.57	0.00	0.00	75.37	3.62
pa	33	300000	0.05	20	0	0.01		150.3826	0:02:30	3961.59	3993.16	3957.09	3957.84	0.00	0.00	89.61	135.25
pa	33	300000	0.05	20	0	0.4		150.2781	0:02:30	3282.53	3326.23	3277.05	3277.76	0.00	0.00	89.28	134.62
pa	33	300000	0.05	20	0	0.8	12.047	62.9582	0:01:02	172.97	186.40	167.36	168.11	0.00	0.00	71.55	45.54
pa	33	300000	0.05	20	0	1.0	3.400	10.7824	0:00:10	110.60	122.18	104.68	105.36	0.00	0.00	90.22	10.21
pa	33	300000	0.05	32	0	0.01		30.9328	0:00:30	40242.81	49227.48	40907.73	40908.37	0.00	0.00	60.40	19.17
pa	33	300000	0.05	32	0	0.4		27.9984	0:00:27	40441.66	49227.48	41145.82	41147.02	0.00	0.00	69.65	19.99
pa	33	300000	0.05	32	0	0.8		34.8018	0:00:34	41426.43	73803.49	42177.17	42178.14	0.00	0.00	59.45	21.18
pa	33	300000	0.05	32	0	1.0		34.2628	0:00:34	40766.46	49227.48	41259.36	41260.95	0.00	0.00	57.64	20.23
pa	33	300000	0.05	7	1	0.01		150.1032	0:02:30	2208.38	2578.41	2202.62	2203.42	0.00	0.00	89.67	135.09
pa	33	300000	0.05	7	1	0.4		150.1686	0:02:30	2288.30	2663.22	2282.13	2282.83	0.00	0.00	89.63	135.09
pa	33	300000	0.05	7	1	0.8		150.2007	0:02:30	2259.66	2636.18	2253.72	2254.46	0.00	0.00	89.99	135.64
pa	33	300000	0.05	7	1	1.0		150.2287	0:02:30	2228.13	2610.96	2227.50	2227.61	4.14	0.00	88.88	134.01
pa	33	300000	0.05	9	1	0.01	1.234	54.4730	0:00:54	254.46	280.38	250.35	251.50	22.36	0.00	83.15	45.79
pa	33	300000	0.05	9	1	0.4	1.134	93.7968	0:01:33	254.75	285.82	253.71	253.88	26.48	0.00	78.52	74.11
pa	33	300000	0.05	9	1	0.8	1.134	126.5097	0:02:06	264.62	295.80	263.59	263.80	4.80	0.00	81.16	103.16
pa	33	300000	0.05	9	1	1.0		150.0279	0:02:30	245.96	274.70	242.55	242.74	1.08	0.00	89.57	134.89
pa	33	300000	0.05	11	1	0.01	3.237	32.0581	0:00:32	170.79	185.25	164.80	165.77	0.00	0.00	46.89	15.52
pa	33	300000	0.05	11	1	0.4	1.148	30.0899	0:00:30	144.92	159.93	138.93	139.69	0.00	0.00	50.25	15.62
pa	33	300000	0.05	11	1	0.8	1.147	29.6719	0:00:29	145.12	159.97	138.97	139.67	0.00	0.00	51.33	15.72
pa	33	300000	0.05	11	1	1.0	1.146	23.9602	0:00:23	144.61	159.98	138.37	139.03	0.00	0.00	62.64	15.49
pa	33	300000	0.05	14	1	0.01		150.0467	0:02:30	752.41	790.85	746.37	747.56	2.88	0.00	88.72	133.62
pa	33	300000	0.05	14	1	0.4	1.174	17.1104	0:00:17	133.04	147.83	127.19	128.43	0.00	0.00	86.85	15.35
pa	33	300000	0.05	14	1	0.8	1.171	16.1153	0:00:16	133.39	148.00	129.18	130.33	0.00	0.00	94.69	15.75
pa	33	300000	0.05	14	1	1.0	1.170	15.1887	0:00:15	133.30	147.91	127.29	128.90	0.00	0.00	93.67	14.72
pa	33	300000	0.2	6	0	0.01		150.3279	0:02:30	4125.39	4204.34	4126.69	4126.80	0.07	0.00	89.15	134.52
pa	33	300000	0.2	6	0	0.4		150.3070	0:02:30	3569.93	3622.01	3570.06	3570.17	23.06	0.00	89.57	135.08
pa	33	300000	0.2	6	0	0.8		150.2082	0:02:30	2428.65	2478.04	2428.78	2428.88	2.18	0.00	88.94	134.06
pa	33	300000	0.2	6	0	1.0		150.0428	0:02:30	355.54	381.19	349.87	350.56	0.00	0.00	89.81	135.26
pa	33	300000	0.2	8	0	0.01		150.3545	0:02:30	4604.15	4654.11	4599.57	4600.32	0.00	0.00	89.97	135.76
pa	33	300000	0.2	8	0	0.4		150.3351	0:02:30	4242.56	4311.49	4239.12	4239.87	0.00	0.00	89.17	134.54
pa	33	300000	0.2	8	0	0.8		150.3332	0:02:30	4299.75	4371.45	4298.70	4299.43	0.00	0.00	88.68	133.77
pa	33	300000	0.2	8	0	1.0		150.4139	0:02:30	5898.81	5956.55	5894.75	5895.46	0.00	0.00	89.85	135.62
pa	33	300000	0.2	10	0	0.01		150.3840	0:02:30	4889.95	4936.35	4889.80	4889.90	0.00	0.00	89.24	134.68
pa	33	300000	0.2	10	0	0.4		150.3525	0:02:30	4703.30	4751.25	4703.85	4703.94	0.54	0.00	89.03	134.34
pa	33	300000	0.2	10	0	0.8		150.4661	0:02:30	5249.17	5308.30	5250.08	5250.16	0.07	0.00	89.02	134.42
pa	33	300000	0.2	10	0	1.0		150.5091	0:02:30	5995.50	6048.77	5997.80	5997.93	3.02	0.00	88.87	134.25
pa	33	300000	0.2	12	0	0.01		150.4169	0:02:30	5633.73	5664.38	5629.00	5629.74	0.00	0.00	89.68	135.40
pa	33	300000	0.2	12	0	0.4		150.5520	0:02:30	5800.46	5871.35	5797.15	5797.85	0.00	0.00	89.38	135.07
pa	33	300000	0.2	12	0	0.8		150.4730	0:02:30	4789.84	4825.56	4785.65	4786.47	0.00	0.00	89.54	135.18
pa	33	300000	0.2	12	0	1.0		150.4025	0:02:30	5926.59	6009.15	5923.62	5924.31	0.00	0.00	89.56	135.16
pa	33	300000	0.2	15	0	0.01		150.4245	0:02:30	5551.23	5665.55	5552.51	5552.61	0.61	0.00	89.48	135.09
pa	33	300000	0.2	15	0	0.4		150.4303	0:02:30	5336.62	5410.16	5336.87	5336.98	0.00	0.00	89.03	134.44
pa	33	300000	0.2	15	0	0.8		150.4428	0:02:30	5393.86	5467.18	5393.57	5393.67	0.48	0.00	88.80	134.08
pa	33	300000	0.2	15	0	1.0		150.4654	0:02:30	5492.66	5566.86	5495.35	5495.45	3.37	0.00	88.91	134.26
pa	33	300000	0.2	20	0	0.01		150.5039	0:02:30	6401.67	6499.02	6397.18	6397.88	0.00	0.00	89.31	134.91
pa	33	300000	0.2	20	0	0.4		150.5128	0:02:30	6387.91	6484.02	6381.99	6382.74	0.00	0.00	89.61	135.35
pa	33	300000	0.2	20	0	0.8		150.4683	0:02:30	5486.01	5588.88	5482.82	5483.62	0.00	0.00	89.50	135.12
pa	33	300000	0.2	20	0	1.0		150.4507	0:02:30	6119.29	6223.51	6121.00	6121.13	0.14	0.00	89.05	134.47
pa	33	300000	0.2	32	0	0.01		24.0088	0:00:24	43018.59	49227.48	43368.46	43369.17	0.00	0.00	78.18	19.25
pa	33	300000	0.2	32	0	0.4		26.1685	0:00:26	44853.62	49227.48	45633.77	45634.49	0.00	0.00	78.15	20.93
pa	33	300000	0.2	32	0	0.8		25.1545	0:00:25	46178.26	49227.48	46905.36	46906.19	0.00	0.00	81.37	20.96
pa	33	300000	0.2	32	0	1.0		27.0984	0:00:27	44688.01	49227.48	45555.71	45556.41	0.00	0.00	73.69	20.46
pa	33	300000	0.2	7	1	0.01		150.4022	0:02:30	4238.50	4634.20	4235.33	4236.12	0.00	0.00	89.98	135.84
pa	33	300000	0.2	7	1	0.4		150.1917	0:02:30	2305.48	2684.95	2299.61	2300.34	0.00	0.00	89.83	135.41
pa	33	300000	0.2	7	1	0.8		150.2533	0:02:30	2269.74	2652.00	2263.66	2264.46	0.00	0.00	90.21	136.03
pa	33	300000	0.2	7	1	1.0		150.1403	0:02:30	2261.98	2648.57	2261.23	2261.36	0.91	0.00	89.47	134.80
pa	33	300000	0.2	9	1	0.01		150.2859	0:02:30	3483.16	3550.57	3483.32	3483.46	23.12	0.00	88.66	133.76
pa	33	300000	0.2	9	1	0.4		150.0376	0:02:30	347.83	382.55	341.82	342.58	0.21	0.00	88.94	133.94
pa	33	300000	0.2	9	1	0.8		150.0440	0:02:30	309.24	340.39	303.26	305.00	24.89	0.00	89.26	134.40
pa	33	300000	0.2	9	1	1.0		150.0436	0:02:30	302.50	333.64	298.31	299.48	22.23	0.00	89.69	135.04
pa	33	300000	0.2	11	1	0.01		150.3463	0:02:30	4113.15	4177.32	4110.32	4111.02	0.00	0.00	89.65	135.26
pa	33	300000	0.2	11	1	0.4		150.2830	0:02:30	3517.27	3559.21	3512.90	3513.63	0.00	0.00	89.82	135.48
pa	33	300000	0.2	11	1	0.8	16.954	102.2374	0:01:42	243.73	264.74	237.69	238.42	0.00	0.00	73.01	75.11
pa	33	300000	0.2	11	1	1.0	7.610	42.6268	0:00:42	193.28	204.93	187.10	187.81	0.00	0.00	35.26	15.52
pa	33	300000	0.2	14	1	0.01		150.3425	0:02:30	4314.58	4393.68	4318.14	4318.24	0.30	0.00	88.97	134.26
pa	33	300000	0.2	14	1	0.4		150.3532	0:02:30	4330.64	4407.95	4334.42	4334.55	0.00	0.00	88.69	133.84
pa	33	300000	0.2	14	1	0.8		150.3733	0:02:30	4414.77	4472.29	4414.74	4414.85	1.75	0.00	88.98	134.26
pa	33	300000	0.2	14	1	1.0		150.3662	0:02:30	4778.73	4822.55	4778.52	4779.29	0.00	0.00	89.61	135.23
pa	10	1000000	0.01	6	0	0.01		200.1485	0:03:20	1700.15	2316.78	1698.97	1699.19	0.65	0.00	95.93	192.51
pa	10	1000000	0.01	6	0	0.4		200.1467	0:03:20	1653.60	2267.46	1648.36	1649.61	0.00	0.00	96.75	194.12
pa	10	1000000	0.01	6	0	0.8		200.1696	0:03:20	1640.57	2258.20	1634.50	1635.23	0.00	0.00	96.81	194.26
pa	10	1000000	0.01	6	0	1.0		200.1223	0:03:20	1632.00	2249.95	1626.25	1626.96	0.00	0.00	97.23	195.09
pa	10	1000000	0.01	8	0	0.01	1.025	13.2519	0:00:13	295.10	308.76	289.27	290.95	22.41	0.00	91.90	12.66
pa	10	1000000	0.01	8	0	0.4	1.023	45.3675	0:00:45	292.98	309.02	286.77	287.50	0.00	0.00	33.48	15.67
pa	10	1000000	0.01	8	0	0.8	1.023	37.2316	0:00:37	297.04	313.10	290.93	291.66	0.00	0.00	40.10	15.42
pa	10	1000000	0.01	8	0	1.0		200.0307	0:03:20	197.97	214.12	191.74	192.48	0.00	0.00	97.10	194.74
pa	10	1000000	0.01	10	0	0.01	1.029	5.2891	0:00:05	219.98	245.28	219.36	220.00	0.00	0.00	76.22	4.51
pa	10	1000000	0.01	10	0	0.4	1.024	22.1863	0:00:22	222.40	243.61	223.04	223.74	0.00	0.00	68.64	15.72
pa	10	1000000	0.01	10	0	0.8	1.024	23.5619	0:00:23	143.30	163.13	139.30	139.96	0.00	0.00	64.41	15.67
pa	10	1000000	0.01	10	0	1.0	1.024	5.0584	0:00:05	150.38	168.05	144.44	145.15	19.20	0.00	78.30	4.43
pa	10	1000000	0.01	12	0	0.01	1.040	3.9492	0:00:03	227.15	243.13	221.12	221.77	0.00	0.00	79.21	3.62
pa	10	1000000	0.01	12	0	0.4	1.025	23.0699	0:00:23	173.93	185.92	167.68	168.35	0.00	0.00	65.72	15.65
pa	10	1000000	0.01	12	0	0.8	1.025	16.1209	0:00:16	146.32	161.98	140.86	141.53	0.00	0.00	92.83	15.45
pa	10	1000000	0.01	12	0	1.0	1.025	5.0608	0:00:05	148.72	163.87	142.77	143.44	0.00	0.00	83.24	4.69
pa	10	1000000	0.01	15	0	0.01	1.121	4.1659	0:00:04	252.04	270.33	245.86	246.53	0.00	0.00	77.28	3.71
pa	10	1000000	0.01	15	0	0.4	1.026	15.4213	0:00:15	214.00	231.01	207.78	208.43	0.00	0.00	93.16	14.86
pa	10	1000000	0.01	15	0	0.8	1.026	8.4695	0:00:08	127.30	141.65	121.68	122.83	0.00	0.00	91.74	8.26
pa	10	1000000	0.01	15	0	1.0	1.026	3.0443	0:00:03	110.47	149.67	106.44	107.50	0.00	0.00	68.01	2.56
pa	10	1000000	0.01	20	0	0.01		200.1422	0:03:20	1498.97	1509.76	1492.78	1493.51	0.00	0.00	97.16	194.92
pa	10	1000000	0.01	20	0	0.4	1.028	5.7812	0:00:05	135.37	150.62	129.20	129.92	0.00	0.00	82.87	5.27
pa	10	1000000	0.01	20	0	0.8	1.028	4.4240	0:00:04	109.66	144.88	103.60	104.32	0.00	0.00	80.91	4.07
pa	10	1000000	0.01	20	0	1.0	1.028	2.5245	0:00:02	84.97	144.36	79.11	79.76	0.00	0.00	61.27	2.04
pa	10	1000000	0.01	32	0	0.01		24.1773	0:00:24	40449.18	49289.11	41046.30	41046.99	0.00	0.00	78.21	19.35
pa	10	1000000	0.01	32	0	0.4		24.3207	0:00:24	37654.76	49289.11	38258.56	38260.20	0.00	0.00	82.59	20.57
pa	10	1000000	0.01	32	0	0.8		31.6639	0:00:31	39969.17	49289.11	40767.19	40767.89	0.00	0.00	67.68	21.92
pa	10	1000000	0.01	32	0	1.0		30.9168	0:00:30	38578.21	49289.11	39445.61	39446.98	0.00	0.00	67.18	21.26
pa	10	1000000	0.01	7	1	0.01		201.2346	0:03:21	17265.55	28841.91	17259.61	17260.33	0.00	0.00	83.30	168.13
pa	10	1000000	0.01	7	1	0.4		201.4541	0:03:21	17184.34	28757.45	17178.32	17179.01	0.00	0.00	83.59	168.88
pa	10	1000000	0.01	7	1	0.8		201.1340	0:03:21	16253.10	27827.89	16247.40	16248.12	0.00	0.00	83.67	168.76
pa	10	1000000	0.01	7	1	1.0		201.5011	0:03:21	17113.75	28692.48	17113.10	17113.20	0.01	0.00	83.13	167.98
